0 , 2.8 , 1.069496021220159 , 1.7305039787798406 , 2.773728629950872 , 2.2219272351458526
1.069496021220159 , 2.8 , 1.7305039787798406 , 2.139011742853323 , 2.2219272351458526 , 0.9719760615012367
1.7305039787798406 , 2.8 , 2.139011742853323 , 2.3914800605639734 , 0.9719760615012367 , 1.1630018293463944
1.7305039787798406 , 2.3914800605639734 , 1.9829601211279468 , 2.139011742853323 , 1.622925256615625 , 0.9719760615012367
1.9829601211279468 , 2.3914800605639734 , 2.139011742853323 , 2.2354162634760533 , 0.9719760615012367 , 0.7867432937417874
2.139011742853323 , 2.3914800605639734 , 2.2354162634760533 , 2.295083066528998 , 0.7867432937417874 , 0.8244545885099662
2.139011742853323 , 2.295083066528998 , 2.1986860724940223 , 2.2354162634760533 , 0.8251260923054093 , 0.7867432937417874
2.1986860724940223 , 2.295083066528998 , 2.2354162634760533 , 2.2583604021347212 , 0.7867432937417874 , 0.7859724081057491
2.2354162634760533 , 2.295083066528998 , 2.2583604021347212 , 2.272134296124019 , 0.7859724081057491 , 0.7945759123639158
2.2354162634760533 , 2.272134296124019 , 2.2491855257190405 , 2.2583604021347212 , 0.7840477834658429 , 0.7859724081057491
2.2354162634760533 , 2.2583604021347212 , 2.2445939189395205 , 2.2491855257190405 , 0.7842089557401022 , 0.7840477834658429
2.2445939189395205 , 2.2583604021347212 , 2.2491855257190405 , 2.253771574402988 , 0.7840477834658429 , 0.784633267211641
2.2445939189395205 , 2.253771574402988 , 2.249182746671254 , 2.2491855257190405 , 0.7840476555385452 , 0.7840477834658429
